propertyCode,url,address_search,price_search,details_search,description_search,source_page,scraped_at,seed_url,seed_label
111146073,https://www.idealista.com/en/inmueble/111146073/,"Flat / apartment in Calle del Rosselló, La Nova Esquerra de l'Eixample, Barcelona","630,000 €",Parking included 4 bed. 105 m² 5th floor exterior with lift | Parking included | 4 bed. | 105 m² | 5th floor exterior with lift,"TERRACE – PANORAMIC VIEWS – PARKING – 4 BEDROOMS In Esquerra de l’Eixample, near Av. Josep Tarradellas, on the quiet Rosselló Street, we find this spectacular 102 m² apartment with a spacious terrace that allows plenty of natural light and offers panoramic views of Barcelona. Building from 1980. The property features",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
111056043,https://www.idealista.com/en/inmueble/111056043/,"Flat / apartment in Calle d'Aragó, L'Antiga Esquerra de l'Eixample, Barcelona","750,000 €",4 bed. 124 m² 3rd floor exterior with lift | 4 bed. | 124 m² | 3rd floor exterior with lift,"THREE-ASPECT EXTERIOR APARTMENT WITH EXCELLENT NATURAL LIGHT IN A DISTINCTIVE EIXAMPLE BUILDING Located in a representative 1970s building in the heart of Eixample, we present this 124 sqm property, situated on a real third floor, with an उत्कृष्ट orientation on three sides that ensures abundant natural light througho",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110990919,https://www.idealista.com/en/inmueble/110990919/,"Flat / apartment in L'Antiga Esquerra de l'Eixample, Barcelona","1,299,000 €",3 bed. 159 m² 2nd floor exterior with lift | 3 bed. | 159 m² | 2nd floor exterior with lift,"This exceptional 179 m² property, completely renovated with top-quality materials, combines the architectural solidity of the mid-20th century with a contemporary, functional, and timeless design. Its carefully thought-out layout clearly differentiates the social area from the private zone, ensuring comfort and privacy",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
103796922,https://www.idealista.com/en/inmueble/103796922/,"Studio in Calle de los Castillejos, La Sagrada Família, Barcelona","465,000 €",59 m² exterior with lift | 59 m² | exterior with lift,"Charming Loft with Tourist License Next to the Sagrada Familia in the Eixample Discover this magnificent loft, tastefully renovated with personality, located in the highly sought-after Sagrada Familia district, just steps from Avinguda Gaudí and the iconic basilica. Its prime location ensures high demand for tourist re",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
108680909,https://www.idealista.com/en/inmueble/108680909/,"Flat / apartment in Calle del Consell de Cent, La Dreta de l'Eixample, Barcelona","2,350,000 €",Parking included 3 bed. 201 m² exterior with lift | Parking included | 3 bed. | 201 m² | exterior with lift,"Luxury duplex next to Rambla de Catalunya In one of the most privileged locations in Barcelona’s Eixample, just a few meters from Passeig de Gràcia and Rambla de Catalunya, this spectacular duplex ground-floor apartment is in the final stage of renovation, set in a stately building fully refurbished in 2007. From its",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110104756,https://www.idealista.com/en/inmueble/110104756/,"Flat / apartment in La Dreta de l'Eixample, Barcelona","1,790,000 €",3 bed. 190 m² 3rd floor exterior with lift | 3 bed. | 190 m² | 3rd floor exterior with lift,"Newly renovated exterior apartment with balcony on calle Girona, Eixample A stunning 183 m2 apartment on the 3rd floor that enjoys abundant natural light due to 4 balcony doors that look over calle Girona. Newly renovated and designed. The open-plan kitchen and dining area seamlessly connect to the living room, that",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110995425,https://www.idealista.com/en/inmueble/110995425/,"Flat / apartment in Calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona","780,000 €",3 bed. 98 m² 1st floor exterior with lift | 3 bed. | 98 m² | 1st floor exterior with lift,"RENOVATED THREE-BEDROOM APARTMENT FOR SALE NEXT TO AVENIDA DIAGONAL Located in a prime area just a few meters from Avenida Diagonal, surrounded by all kinds of services, shops, and excellent transport connections, this beautiful apartment is set on the first floor of a well-maintained building with a lift. The p",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110610278,https://www.idealista.com/en/inmueble/110610278/,"Flat / apartment in Calle de Mallorca, La Dreta de l'Eixample, Barcelona","2,195,000 €",5 bed. 221 m² exterior with lift | 5 bed. | 221 m² | exterior with lift,"Refined and elegant apartment in the Quadrat d'Or In the heart of Barcelona's Quadrat d'Or, in a stately building with a grand presence and concierge service, you will find this extraordinary 203 m² stately home, located on a high floor and bathed in abundant natural light. The property has been completely renovated,",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110299249,https://www.idealista.com/en/inmueble/110299249/,"Flat / apartment in L'Antiga Esquerra de l'Eixample, Barcelona","815,000 €",2 bed. 96 m² 1st floor exterior with lift | 2 bed. | 96 m² | 1st floor exterior with lift,"Charming renovated apartment with balconies in Eixample Esquerra We are pleased to present this renovated apartment in a modernist building in excellent condition, located in one of the most charming areas of Eixample Esquerra. This is a building with the technical inspection of the building (ITE) passed, where all th",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
104238148,https://www.idealista.com/en/inmueble/104238148/,"Flat / apartment in Rambla de Catalunya, La Dreta de l'Eixample, Barcelona","1,598,000 €",3 bed. 207 m² 5th floor interior with lift | 3 bed. | 207 m² | 5th floor interior with lift,"Welcome to the heart of the Eixample Derecho neighborhood on Rambla Catalunya, Barcelona. This exceptional property is located in a regal 1903 building, surrounded by upscale stores, excellent restaurants and historic monuments, including Gaudi's masterpieces. Enjoy the convenience of public transportation and the char",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110732026,https://www.idealista.com/en/inmueble/110732026/,"Flat / apartment in Calle d'Aragó, La Dreta de l'Eixample, Barcelona","1,845,000 €",4 bed. 231 m² 4th floor exterior with lift | 4 bed. | 231 m² | 4th floor exterior with lift,"Exclusive 230 m² property located next to the iconic Passeig de Gràcia. The property offers great potential for renovation and redistribution, allowing it to be easily adapted to different lifestyles. We are welcomed into the property by a spacious entrance hall that has storage space and also has access to a guest t",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110540987,https://www.idealista.com/en/inmueble/110540987/,"Penthouse in Calle de Fontanella, La Dreta de l'Eixample, Barcelona","2,300,000 €",4 bed. 269 m² 7th floor exterior with lift | 4 bed. | 269 m² | 7th floor exterior with lift,"Located in the heart of Eixample Right, one of Barcelona's most iconic and sought-after neighbourhoods, this exceptional fully renovated penthouse offers generous living spaces, contemporary design and an outstanding 130 m² private terrace with wide panoramic city views. The true highlight of this property is its spe",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110923971,https://www.idealista.com/en/inmueble/110923971/,"Flat / apartment in Calle de Roger de Llúria, La Dreta de l'Eixample, Barcelona","950,000 €",5 bed. 164 m² 5th floor exterior with lift | 5 bed. | 164 m² | 5th floor exterior with lift,This 168 m² property is located in a historic Modernist building designed by the renowned architect Josep Vilaseca i Casanovas between 1901 and 1904. The building features an ornate façade and well-preserved architectural details characteristic of Barcelona's early twentieth-century Modernist period. The apartment re,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110107957,https://www.idealista.com/en/inmueble/110107957/,"Flat / apartment in Calle de Balmes, La Dreta de l'Eixample, Barcelona","1,450,000 €",3 bed. 149 m² 4th floor exterior with lift | 3 bed. | 149 m² | 4th floor exterior with lift,"Set in the heart of Barcelona's coveted Eixample Left, just moments from the emblematic Passeig de Gràcia and the newly pedestrianized Consell de Cent, this beautifully renovated apartment is a rare opportunity to own a refined residence in one of the city's most prestigious locations. Currently undergoing a full, hi",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
107430929,https://www.idealista.com/en/inmueble/107430929/,"Flat / apartment in Calle del Consell de Cent, La Dreta de l'Eixample, Barcelona","1,100,000 €",3 bed. 104 m² 2nd floor exterior with lift | 3 bed. | 104 m² | 2nd floor exterior with lift,"Located on a pedestrian street surrounded by cafes, restaurants, and shops, this apartment has been completely renovated to offer greater comfort and functionality. The complete renovation included updating floors, ceilings, electrical installations, and plumbing, along with a completely new kitchen featuring a modern",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
98146828,https://www.idealista.com/en/inmueble/98146828/,"Flat / apartment in Calle de Casp, La Dreta de l'Eixample, Barcelona","1,145,000 €",3 bed. 154 m² 2nd floor exterior with lift | 3 bed. | 154 m² | 2nd floor exterior with lift,"This exclusive historic apartment is a magnificent Modernista gem. This residence seamlessly marries historical grandeur with contemporary sophistication, achieving a harmonious balance through meticulous design and opulent finishes. Spanning a total area of 154 m², this 3-bedroom haven is a testament to refined livi",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
107935753,https://www.idealista.com/en/inmueble/107935753/,"Flat / apartment in Calle del Consell de Cent, La Dreta de l'Eixample, Barcelona","950,000 €",3 bed. 112 m² 4th floor exterior without lift | 3 bed. | 112 m² | 4th floor exterior without lift,"Lucas Fox presents this exceptional residence located on the prestigious pedestrian stretch of Consell de Cent, just moments from the iconic Passeig de Gràcia. Recently renovated to the highest standards and offered semi-furnished, the property beautifully blends refined contemporary design with the timeless elegance o",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
110934686,https://www.idealista.com/en/inmueble/110934686/,"Flat / apartment in Calle de Padilla, La Sagrada Família, Barcelona","595,000 €",1 bed. 65 m² 8th floor exterior with lift | 1 bed. | 65 m² | 8th floor exterior with lift,"We present this charming penthouse on Padilla Street, located in the heart of the Sagrada Familia neighbourhood, one of the most sought-after and in-demand areas of Barcelona. Located on the eighth floor, this apartment stands out for its extraordinary brightness and its pleasant feeling of privacy and tranquility, s",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
101300670,https://www.idealista.com/en/inmueble/101300670/,"Flat / apartment in Calle de Mallorca, La Dreta de l'Eixample, Barcelona","1,580,000 €",3 bed. 202 m² 1st floor exterior without lift | 3 bed. | 202 m² | 1st floor exterior without lift,"Sotheby's International Realty is pleased to present this stately master in one of the best corners of Eixample Dret. The property stands out for its high ceilings, abundant aesthetic details, such as moldings and ceilings, and the Versailles Parquet that can be found in the living room and dining room. This property",https://www.idealista.com/en/venta-viviendas/barcelona/eixample/pagina-19.htm,2026-04-17T16:08:42+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/eixample/,eixample
