query,lat,lon,display_name,importance,osm_type,osm_id,geocode_status,geocoded_at
"Travesía de Gràcia, 445, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:08.265588+00:00
"Travesía de les Corts, 126, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:10.314056+00:00
"Travesía de les Corts, 13, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:12.241263+00:00
"Travesía de les Corts, 15 -19, Les Corts, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:14.231174+00:00
"Travesía de les Corts, 176, Les Corts, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:17.096787+00:00
"Valencia, 170, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",41.3868723,2.155756,"170-168, Carrer de València, l'Antiga Esquerra de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08036, España",8.435721370255616e-05,node,12148545250,found,2026-04-21T10:01:19.466682+00:00
"Valencia, 282, La Dreta de l'Eixample, Barcelona, Spain",41.3935446,2.1646525,"Karina, 282, Carrer de València, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,6264547385,found,2026-04-21T10:01:21.367491+00:00
"Via Augusta, 230, Sant Gervasi - Galvany, Barcelona, Spain",41.3979656,2.1384209,"230-228, Via Augusta, Galvany, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08021, España",8.435721370255616e-05,node,12084034636,found,2026-04-21T10:01:23.559096+00:00
"Via Augusta, 244, Sant Gervasi - Galvany, Barcelona, Spain",41.3979588,2.1363568,"244, Via Augusta, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08021, España",8.435721370255616e-05,node,12084034638,found,2026-04-21T10:01:25.180312+00:00
"Via Favència, 211, Les Roquetes, Barcelona, Spain",41.4455526,2.1763762,"211, Via Favència, les Roquetes, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",8.435721370255616e-05,node,6271995524,found,2026-04-21T10:01:27.034785+00:00
"Via Favència, 272, Verdun, Barcelona, Spain",41.4450113,2.1765677,"272, Via Favència, Verdun, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",8.435721370255616e-05,node,12145758647,found,2026-04-21T10:01:29.129650+00:00
"Via Júlia, 164, La Prosperitat, Barcelona, Spain",41.4448389,2.1793561,"164, Via Júlia, la Prosperitat, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",8.435721370255616e-05,node,12042537845,found,2026-04-21T10:01:30.799714+00:00
"Via Júlia, 17, Verdun, Barcelona, Spain",41.4404151,2.1764832,"Via Júlia, Verdun, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08042, España",0.0534176905470359,way,237667629,found,2026-04-21T10:01:33.386437+00:00
"Via Laietana, 12, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.383029,2.1801992,"The Burger Maker, 12, Via Laietana, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,5151532723,found,2026-04-21T10:01:35.012772+00:00
"Via Laietana, 4, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3822081,2.1812194,"4, Via Laietana, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,7691047011,found,2026-04-21T10:01:36.751899+00:00
"Via Laietana, 46, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3864241,2.1756388,"46, Via Laietana, Santa Caterina, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,7646327480,found,2026-04-21T10:01:38.463009+00:00
"de Catalunya, 29, La Dreta de l'Eixample, Barcelona, Spain",41.389157,2.1657244,"29, Rambla de Catalunya, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,12021210228,found,2026-04-21T10:01:42.166729+00:00
"de Fontanella, 13, La Dreta de l'Eixample, Barcelona, Spain",41.3880036,2.1721981,"13, Carrer de Fontanella, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08010, España",8.435721370255616e-05,node,11930103440,found,2026-04-21T10:01:45.245571+00:00
"de Loreto, 24, Les Corts, Barcelona, Spain",41.389919,2.1424208,"Taberna del Bierzo, 24-26, Carrer de Loreto, les Corts, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",8.435721370255616e-05,node,4868484522,found,2026-04-21T10:01:47.078311+00:00
"de Palomar, 70, Sant Andreu, Barcelona, Spain",41.4340722,2.188966,"Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",0.449514150372869,relation,4149391,found,2026-04-21T10:01:50.597309+00:00
"de la Mare de Déu de Montserrat, 4, La Salut, Barcelona, Spain",,,,,,,not_found,2026-04-21T10:01:52.578073+00:00
"diputació, 235, La Dreta de l'Eixample, Barcelona, Spain",41.3885046,2.1643468,"235, Carrer de la Diputació, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,12021265065,found,2026-04-21T10:01:54.333360+00:00
"queixans, 3, El Carmel, Barcelona, Spain",41.420226,2.1584808,"3, Carrer de Queixans, el Carmel, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08032, España",8.435721370255616e-05,node,11927039168,found,2026-04-21T10:01:55.969107+00:00
